,0
41034,-136.0
41035,-179.0
41036,-248.0
41037,-334.0
41038,-303.0
41039,-236.0
41040,-301.0
41041,-399.0
41042,-362.0
41043,-217.0
41044,-103.0
41045,-25.0
41046,-3.0
41047,24.0
41048,18.0
41049,20.0
41050,22.0
41051,41.0
41052,37.0
41053,41.0
41054,43.0
41055,55.0
41056,60.0
41057,63.0
41058,74.0
41059,81.0
41060,89.0
41061,96.0
41062,101.0
41063,122.0
41064,141.0
41065,149.0
41066,168.0
41067,184.0
41068,205.0
41069,224.0
41070,244.0
41071,262.0
41072,274.0
41073,291.0
41074,301.0
41075,291.0
41076,277.0
41077,253.0
41078,218.0
41079,172.0
41080,118.0
41081,84.0
41082,56.0
41083,43.0
41084,17.0
41085,-6.0
41086,-13.0
41087,-6.0
41088,-22.0
41089,-31.0
41090,-31.0
41091,-27.0
41092,-27.0
41093,-31.0
41094,-37.0
41095,-32.0
41096,-27.0
41097,-32.0
41098,-27.0
41099,-25.0
41100,-24.0
41101,-32.0
41102,-12.0
41103,-18.0
41104,-18.0
41105,-15.0
41106,-12.0
41107,-18.0
41108,-18.0
41109,-10.0
41110,-13.0
41111,-20.0
41112,-25.0
41113,-27.0
41114,-27.0
41115,-27.0
41116,-29.0
41117,-32.0
41118,-36.0
41119,-37.0
41120,-41.0
41121,-29.0
41122,-31.0
41123,-41.0
41124,-43.0
41125,-41.0
41126,-37.0
41127,-31.0
41128,-34.0
41129,-25.0
41130,-37.0
41131,-36.0
41132,-36.0
41133,-46.0
41134,-37.0
41135,-29.0
41136,-29.0
41137,-43.0
41138,-37.0
41139,-60.0
41140,-56.0
41141,-44.0
41142,-49.0
41143,-62.0
41144,-87.0
41145,-72.0
41146,-94.0
41147,-167.0
41148,-253.0
41149,-246.0
41150,-177.0
41151,-274.0
41152,-336.0
41153,-310.0
41154,-210.0
41155,-117.0
41156,-56.0
41157,-29.0
41158,-34.0
41159,-27.0
41160,-24.0
41161,-25.0
41162,-20.0
41163,-13.0
41164,-8.0
41165,-13.0
41166,-5.0
41167,-1.0
41168,5.0
41169,5.0
41170,18.0
41171,34.0
41172,36.0
41173,49.0
41174,62.0
41175,75.0
41176,86.0
41177,108.0
41178,129.0
41179,144.0
41180,163.0
41181,181.0
41182,201.0
41183,215.0
41184,236.0
41185,241.0
41186,241.0
41187,229.0
41188,203.0
41189,165.0
41190,118.0
41191,87.0
41192,56.0
41193,17.0
41194,0.0
41195,-27.0
41196,-31.0
41197,-51.0
41198,-48.0
41199,-48.0
41200,-56.0
41201,-58.0
41202,-56.0
41203,-58.0
41204,-68.0
41205,-65.0
41206,-60.0
41207,-62.0
41208,-55.0
41209,-58.0
41210,-51.0
41211,-53.0
41212,-48.0
41213,-39.0
41214,-36.0
41215,-36.0
41216,-34.0
41217,-31.0
41218,-34.0
41219,-25.0
41220,-24.0
41221,-29.0
41222,-32.0
41223,-34.0
41224,-36.0
41225,-41.0
41226,-34.0
41227,-36.0
41228,-44.0
41229,-39.0
41230,-41.0
41231,-43.0
41232,-43.0
41233,-43.0
41234,-37.0
41235,-46.0
41236,-43.0
41237,-22.0
41238,-3.0
41239,-1.0
41240,3.0
41241,-13.0
41242,-25.0
41243,-36.0
41244,-39.0
41245,-39.0
41246,-46.0
41247,-46.0
41248,-43.0
41249,-49.0
41250,-82.0
41251,-94.0
41252,-65.0
41253,-63.0
41254,-84.0
41255,-117.0
41256,-132.0
41257,-189.0
41258,-289.0
41259,-389.0
41260,-362.0
41261,-310.0
41262,-360.0
41263,-381.0
41264,-318.0
41265,-205.0
41266,-101.0
41267,-46.0
41268,-17.0
41269,-10.0
41270,0.0
41271,1.0
41272,3.0
41273,8.0
41274,8.0
41275,17.0
41276,36.0
41277,20.0
41278,29.0
41279,39.0
41280,48.0
41281,46.0
41282,68.0
41283,77.0
41284,84.0
41285,94.0
41286,108.0
41287,129.0
41288,141.0
41289,174.0
41290,196.0
41291,208.0
41292,227.0
41293,248.0
41294,262.0
41295,274.0
41296,286.0
41297,279.0
41298,265.0
41299,239.0
41300,194.0
41301,149.0
41302,106.0
41303,75.0
41304,43.0
41305,17.0
41306,3.0
41307,-10.0
41308,-24.0
41309,-27.0
41310,-24.0
41311,-32.0
41312,-32.0
41313,-32.0
41314,-32.0
41315,-32.0
41316,-32.0
41317,-20.0
41318,-22.0
41319,-24.0
41320,-24.0
41321,-20.0
41322,-17.0
41323,-12.0
41324,15.0
41325,31.0
41326,37.0
41327,24.0
41328,15.0
41329,17.0
41330,8.0
41331,13.0
41332,6.0
41333,0.0
41334,-5.0
41335,-13.0
41336,-20.0
41337,-25.0
41338,-24.0
41339,-29.0
41340,-29.0
41341,-34.0
41342,-94.0
41343,-112.0
41344,-60.0
41345,-44.0
41346,-77.0
41347,-125.0
41348,-163.0
41349,-179.0
41350,-108.0
41351,-37.0
41352,-99.0
41353,-239.0
41354,-298.0
41355,-244.0
41356,-146.0
41357,-77.0
41358,-36.0
41359,-20.0
41360,-18.0
41361,-15.0
41362,-10.0
41363,-10.0
41364,-15.0
41365,-5.0
41366,-1.0
41367,-1.0
41368,-3.0
41369,5.0
41370,10.0
41371,13.0
41372,29.0
41373,34.0
41374,37.0
41375,46.0
41376,58.0
41377,67.0
41378,74.0
41379,101.0
41380,105.0
41381,120.0
41382,132.0
41383,139.0
41384,156.0
41385,156.0
41386,174.0
41387,175.0
41388,172.0
41389,156.0
41390,136.0
41391,106.0
41392,82.0
41393,60.0
41394,36.0
41395,13.0
41396,-1.0
41397,-10.0
41398,-24.0
41399,-18.0
41400,-25.0
41401,-32.0
41402,-29.0
41403,-31.0
41404,-32.0
41405,-25.0
41406,-25.0
41407,-25.0
41408,-24.0
41409,-24.0
41410,-20.0
41411,-22.0
41412,-12.0
41413,-13.0
41414,-15.0
41415,-17.0
41416,-13.0
41417,-13.0
41418,-15.0
41419,-6.0
41420,-18.0
41421,-8.0
41422,-22.0
41423,-18.0
41424,-24.0
41425,-20.0
41426,-22.0
41427,-27.0
41428,-29.0
41429,-32.0
41430,-29.0
41431,-34.0
41432,-31.0
41433,-29.0
41434,-32.0
41435,-32.0
41436,-36.0
41437,-36.0
41438,-32.0
41439,-27.0
41440,-37.0
41441,-36.0
41442,-36.0
41443,-37.0
41444,-32.0
41445,-22.0
41446,-20.0
41447,-24.0
41448,-25.0
41449,-24.0
41450,-31.0
41451,-31.0
41452,-24.0
41453,-18.0
41454,-22.0
41455,-37.0
41456,6.0
41457,-153.0
41458,-101.0
41459,-63.0
41460,-39.0
41461,-91.0
41462,-136.0
41463,-162.0
41464,-224.0
41465,-325.0
41466,-408.0
41467,-308.0
41468,-291.0
41469,-372.0
41470,-377.0
41471,-275.0
41472,-165.0
41473,-70.0
41474,-22.0
41475,-10.0
41476,-1.0
41477,5.0
41478,13.0
41479,12.0
41480,13.0
41481,17.0
41482,18.0
41483,22.0
41484,32.0
41485,36.0
41486,43.0
41487,51.0
41488,60.0
41489,67.0
41490,77.0
41491,94.0
41492,103.0
41493,118.0
41494,134.0
41495,153.0
41496,170.0
41497,193.0
41498,218.0
41499,234.0
41500,248.0
41501,260.0
41502,275.0
41503,281.0
41504,284.0
41505,260.0
41506,232.0
41507,191.0
41508,156.0
41509,115.0
41510,75.0
41511,58.0
41512,31.0
41513,13.0
41514,3.0
41515,-12.0
41516,-12.0
41517,-22.0
41518,-15.0
41519,-20.0
41520,-20.0
41521,-22.0
41522,-25.0
41523,-18.0
41524,-15.0
41525,-12.0
41526,-17.0
41527,-15.0
41528,-15.0
41529,-13.0
41530,-17.0
41531,-12.0
41532,-5.0
41533,-6.0
41534,-1.0
41535,-5.0
41536,-1.0
41537,-6.0
41538,-3.0
41539,-1.0
41540,-12.0
41541,-10.0
41542,-15.0
41543,-17.0
41544,-24.0
41545,-24.0
41546,-18.0
41547,-25.0
41548,-29.0
41549,-29.0
41550,-27.0
41551,-36.0
41552,-36.0
41553,-25.0
41554,-31.0
41555,-24.0
41556,-22.0
41557,-20.0
41558,-20.0
41559,-20.0
41560,-17.0
41561,-24.0
41562,-27.0
41563,-25.0
41564,-17.0
41565,-20.0
41566,-31.0
41567,-15.0
41568,-74.0
41569,-94.0
41570,-53.0
41571,-41.0
41572,-70.0
41573,-94.0
41574,-96.0
41575,-127.0
41576,-194.0
41577,-294.0
41578,-286.0
41579,-237.0
41580,-320.0
41581,-368.0
41582,-336.0
41583,-217.0
41584,-108.0
41585,-46.0
41586,-18.0
41587,-13.0
41588,-8.0
41589,0.0
41590,-3.0
41591,3.0
41592,8.0
41593,8.0
41594,15.0
41595,15.0
41596,27.0
41597,32.0
41598,39.0
41599,43.0
41600,53.0
41601,62.0
41602,65.0
41603,87.0
41604,96.0
41605,106.0
41606,124.0
41607,139.0
41608,163.0
41609,179.0
41610,194.0
41611,218.0
41612,224.0
41613,239.0
41614,243.0
41615,243.0
41616,225.0
41617,199.0
41618,170.0
41619,122.0
41620,86.0
41621,53.0
41622,25.0
41623,0.0
41624,-18.0
41625,-25.0
41626,-34.0
41627,-37.0
41628,-44.0
41629,-49.0
41630,-46.0
41631,-55.0
41632,-49.0
41633,-51.0
41634,-55.0
41635,-51.0
41636,-53.0
41637,-49.0
41638,-56.0
41639,-44.0
41640,-41.0
41641,-44.0
41642,-37.0
41643,-39.0
41644,-31.0
41645,-31.0
41646,-34.0
41647,-25.0
41648,-32.0
41649,-31.0
41650,-34.0
41651,-34.0
41652,-39.0
41653,-43.0
41654,-37.0
41655,-39.0
41656,-43.0
41657,-43.0
41658,-48.0
41659,-48.0
41660,-56.0
41661,-29.0
41662,-37.0
41663,-49.0
41664,-49.0
41665,-51.0
41666,-43.0
41667,-46.0
41668,-32.0
41669,-32.0
41670,-36.0
41671,-37.0
41672,-44.0
41673,-44.0
41674,-43.0
41675,-34.0
41676,-36.0
41677,-49.0
41678,-48.0
41679,-67.0
41680,-74.0
41681,-63.0
41682,-46.0
41683,-77.0
41684,-108.0
41685,-112.0
41686,-144.0
41687,-215.0
41688,-336.0
41689,-324.0
41690,-232.0
41691,-339.0
41692,-399.0
41693,-356.0
41694,-225.0
41695,-115.0
41696,-51.0
41697,-22.0
41698,-20.0
41699,-10.0
41700,-6.0
41701,-3.0
41702,-1.0
41703,1.0
41704,12.0
41705,13.0
41706,13.0
41707,20.0
41708,27.0
41709,34.0
41710,43.0
41711,58.0
41712,63.0
41713,77.0
41714,87.0
41715,99.0
41716,118.0
41717,136.0
41718,165.0
41719,179.0
41720,201.0
41721,218.0
41722,236.0
41723,253.0
41724,255.0
41725,272.0
41726,274.0
41727,253.0
41728,225.0
41729,187.0
41730,148.0
41731,105.0
41732,70.0
41733,43.0
41734,15.0
41735,-5.0
41736,-18.0
41737,-25.0
41738,-32.0
41739,-34.0
41740,-36.0
41741,-39.0
41742,-43.0
41743,-41.0
41744,-41.0
41745,-48.0
41746,-32.0
41747,-36.0
41748,-37.0
41749,-31.0
41750,-32.0
41751,-24.0
41752,-25.0
41753,-18.0
41754,-13.0
41755,-15.0
41756,-15.0
41757,-13.0
41758,-10.0
41759,-18.0
41760,-12.0
41761,-18.0
41762,-22.0
41763,-25.0
41764,-24.0
41765,-27.0
41766,-34.0
41767,-31.0
41768,-29.0
41769,-39.0
41770,-31.0
41771,-43.0
41772,-15.0
41773,-29.0
41774,-41.0
41775,-34.0
41776,-39.0
41777,-27.0
41778,-31.0
41779,-31.0
41780,-24.0
41781,-20.0
41782,-22.0
41783,-32.0
41784,-32.0
41785,-25.0
41786,-18.0
41787,-27.0
41788,-32.0
41789,-37.0
41790,-36.0
41791,-32.0
41792,-43.0
41793,-43.0
41794,-87.0
41795,-115.0
41796,-137.0
41797,-205.0
41798,-322.0
41799,-431.0
41800,-408.0
41801,-362.0
41802,-391.0
41803,-398.0
41804,-336.0
41805,-222.0
41806,-105.0
41807,-32.0
41808,-13.0
41809,5.0
41810,12.0
41811,6.0
41812,22.0
41813,22.0
41814,18.0
41815,22.0
41816,32.0
41817,39.0
41818,37.0
41819,44.0
41820,49.0
41821,62.0
41822,68.0
41823,74.0
41824,93.0
41825,101.0
41826,110.0
41827,124.0
41828,143.0
41829,160.0
41830,181.0
41831,198.0
41832,210.0
41833,231.0
41834,244.0
41835,255.0
41836,255.0
41837,260.0
41838,248.0
41839,215.0
41840,184.0
41841,148.0
41842,106.0
41843,65.0
41844,46.0
41845,20.0
41846,1.0
41847,-6.0
41848,-18.0
41849,-27.0
41850,-36.0
41851,-27.0
41852,-37.0
41853,-34.0
41854,-36.0
41855,-39.0
41856,-36.0
41857,-32.0
41858,-29.0
41859,-31.0
41860,-27.0
41861,-29.0
41862,-22.0
41863,-20.0
41864,-20.0
41865,-13.0
41866,-12.0
41867,-12.0
41868,-18.0
41869,-15.0
41870,-15.0
41871,-10.0
41872,-12.0
41873,-18.0
41874,-20.0
41875,-24.0
41876,-22.0
41877,-32.0
41878,-25.0
41879,-29.0
41880,-31.0
41881,-29.0
41882,-43.0
41883,-8.0
41884,-34.0
41885,-25.0
41886,-32.0
41887,-27.0
41888,-27.0
41889,-24.0
41890,-20.0
41891,-27.0
41892,-6.0
41893,-24.0
41894,-44.0
41895,-27.0
41896,-18.0
41897,-6.0
41898,-25.0
41899,-12.0
41900,-65.0
41901,-27.0
41902,-18.0
41903,-36.0
41904,-41.0
41905,-48.0
41906,-77.0
41907,-65.0
41908,-127.0
41909,-182.0
41910,-282.0
41911,-284.0
41912,-218.0
41913,-243.0
41914,-291.0
41915,-265.0
41916,-182.0
41917,-86.0
41918,-55.0
41919,-25.0
41920,12.0
41921,5.0
41922,5.0
41923,-3.0
41924,8.0
41925,6.0
41926,5.0
41927,25.0
41928,24.0
41929,18.0
41930,31.0
41931,32.0
41932,29.0
41933,46.0
41934,51.0
41935,89.0
41936,32.0
41937,94.0
41938,108.0
41939,93.0
41940,103.0
41941,158.0
41942,189.0
41943,125.0
41944,229.0
41945,163.0
41946,237.0
41947,227.0
41948,201.0
41949,222.0
41950,201.0
41951,156.0
41952,137.0
41953,99.0
41954,55.0
41955,31.0
41956,22.0
41957,3.0
41958,-10.0
41959,-15.0
41960,-37.0
41961,-22.0
41962,-15.0
41963,-48.0
41964,-32.0
41965,-22.0
41966,-32.0
41967,-31.0
41968,-31.0
41969,-31.0
41970,-32.0
41971,-25.0
41972,-24.0
41973,-20.0
41974,-15.0
41975,-15.0
41976,-12.0
41977,-58.0
41978,1.0
41979,6.0
41980,-10.0
41981,-12.0
41982,-17.0
41983,-12.0
41984,-3.0
41985,-15.0
41986,-13.0
41987,-15.0
41988,-22.0
41989,-22.0
41990,-27.0
41991,-29.0
41992,-32.0
41993,-22.0
41994,-20.0
41995,-34.0
41996,-25.0
41997,-32.0
41998,-27.0
41999,-20.0
42000,-17.0
42001,-36.0
42002,-34.0
42003,-1.0
42004,-15.0
42005,-34.0
42006,-63.0
42007,-13.0
42008,3.0
42009,-12.0
42010,-31.0
42011,-36.0
42012,-46.0
42013,-37.0
42014,-29.0
42015,-39.0
42016,-58.0
42017,-49.0
42018,-39.0
42019,-62.0
42020,-113.0
42021,-174.0
42022,-172.0
42023,-146.0
42024,-155.0
42025,-248.0
42026,-253.0
42027,-175.0
42028,-87.0
42029,-41.0
42030,-20.0
42031,-18.0
42032,-8.0
42033,-1.0
42034,-10.0
42035,12.0
42036,-6.0
42037,12.0
42038,17.0
42039,15.0
42040,-22.0
42041,49.0
42042,43.0
42043,32.0
42044,24.0
42045,63.0
42046,63.0
42047,70.0
42048,75.0
42049,93.0
42050,98.0
42051,118.0
42052,143.0
42053,153.0
42054,172.0
42055,175.0
42056,196.0
42057,217.0
42058,225.0
42059,231.0
42060,225.0
42061,194.0
42062,172.0
42063,146.0
42064,93.0
42065,86.0
42066,-18.0
42067,49.0
42068,22.0
42069,-15.0
42070,-10.0
42071,-29.0
42072,-41.0
42073,-12.0
42074,-22.0
42075,-55.0
42076,-12.0
42077,-48.0
42078,-22.0
42079,-25.0
42080,-24.0
42081,-43.0
42082,-18.0
42083,-31.0
42084,-10.0
42085,-18.0
42086,-27.0
42087,-8.0
42088,-8.0
42089,-6.0
42090,-12.0
42091,-12.0
42092,-12.0
42093,-15.0
42094,-10.0
42095,-15.0
42096,-18.0
42097,-22.0
42098,-25.0
42099,-27.0
42100,-20.0
42101,-24.0
42102,-29.0
42103,-24.0
42104,-34.0
42105,-75.0
42106,-3.0
42107,-31.0
42108,-34.0
42109,-8.0
42110,-48.0
42111,-25.0
42112,-12.0
42113,-15.0
42114,-15.0
42115,-39.0
42116,-17.0
42117,-41.0
42118,-17.0
42119,-29.0
42120,-12.0
42121,-44.0
42122,-37.0
42123,-53.0
42124,-49.0
42125,-31.0
42126,-79.0
42127,-58.0
42128,-63.0
42129,-72.0
42130,-93.0
42131,-184.0
42132,-263.0
42133,-193.0
42134,-139.0
42135,-229.0
42136,-296.0
42137,-229.0
42138,-179.0
42139,-55.0
42140,-44.0
42141,-15.0
42142,12.0
42143,3.0
42144,-6.0
42145,-12.0
42146,17.0
42147,6.0
42148,17.0
42149,-15.0
42150,8.0
42151,46.0
42152,34.0
42153,29.0
42154,39.0
42155,43.0
42156,56.0
42157,60.0
42158,81.0
42159,84.0
42160,89.0
42161,108.0
42162,124.0
42163,144.0
42164,162.0
42165,177.0
42166,191.0
42167,172.0
42168,220.0
42169,237.0
42170,229.0
42171,212.0
42172,196.0
42173,162.0
42174,131.0
42175,98.0
42176,60.0
42177,43.0
42178,12.0
42179,3.0
42180,-17.0
42181,-12.0
42182,-18.0
42183,-20.0
42184,-29.0
42185,-46.0
42186,-27.0
42187,-31.0
42188,-25.0
42189,-32.0
42190,-34.0
42191,-31.0
42192,-22.0
42193,-22.0
42194,-37.0
42195,-3.0
42196,-18.0
42197,-27.0
42198,-10.0
42199,-13.0
42200,-8.0
42201,-22.0
42202,-18.0
42203,1.0
42204,-12.0
42205,-13.0
42206,-39.0
42207,-18.0
42208,-17.0
42209,-18.0
42210,-25.0
42211,-27.0
42212,-34.0
42213,-27.0
42214,-27.0
42215,-27.0
42216,-36.0
42217,-62.0
42218,-24.0
42219,-27.0
42220,-36.0
42221,-29.0
42222,-10.0
42223,-20.0
42224,-27.0
42225,-24.0
42226,-20.0
42227,-20.0
42228,-31.0
42229,-17.0
42230,-15.0
42231,-25.0
42232,-34.0
42233,-17.0
42234,-118.0
42235,-65.0
42236,-44.0
42237,-51.0
42238,-68.0
42239,-84.0
42240,-61.0
42241,-61.0
42242,-69.0
42243,-57.0
42244,-51.0
42245,-47.0
42246,-49.0
42247,-43.0
42248,-47.0
42249,-41.0
42250,-37.0
42251,-35.0
42252,-29.0
42253,-21.0
42254,-19.0
42255,-11.0
42256,-9.0
42257,1.0
42258,7.0
42259,13.0
42260,17.0
42261,25.0
42262,27.0
42263,39.0
42264,43.0
42265,45.0
42266,21.0
42267,15.0
42268,5.0
42269,-9.0
42270,-15.0
42271,-23.0
42272,-33.0
42273,-35.0
42274,-43.0
42275,-39.0
42276,-43.0
42277,-39.0
42278,-35.0
42279,-43.0
42280,-45.0
42281,-41.0
42282,-47.0
42283,-35.0
42284,-37.0
42285,-41.0
42286,-35.0
42287,-47.0
42288,-39.0
42289,-39.0
42290,-45.0
42291,-43.0
42292,-45.0
42293,-39.0
42294,-37.0
42295,-51.0
42296,-47.0
42297,-43.0
42298,-33.0
42299,-43.0
42300,-43.0
42301,-41.0
42302,-37.0
42303,-45.0
42304,-43.0
42305,-41.0
42306,-33.0
42307,-41.0
42308,-41.0
42309,-29.0
42310,-39.0
42311,-41.0
42312,-45.0
42313,-43.0
42314,-35.0
42315,-39.0
42316,-37.0
42317,-35.0
42318,-29.0
42319,-15.0
42320,-35.0
42321,-43.0
42322,-29.0
42323,-31.0
42324,-5.0
42325,-15.0
42326,-25.0
42327,-33.0
42328,-29.0
42329,-43.0
42330,-43.0
42331,-37.0
42332,-21.0
42333,-25.0
42334,-37.0
42335,-39.0
42336,-39.0
42337,-37.0
42338,-29.0
42339,-43.0
42340,-179.0
42341,-187.0
42342,37.0
42343,429.0
42344,619.0
42345,633.0
42346,555.0
42347,153.0
42348,-81.0
42349,-61.0
42350,-23.0
42351,-55.0
42352,-71.0
42353,-71.0
42354,-55.0
42355,-65.0
42356,-59.0
42357,-57.0
42358,-67.0
42359,-65.0
42360,-55.0
42361,-49.0
42362,-57.0
42363,-51.0
42364,-33.0
42365,-35.0
42366,-33.0
42367,-35.0
42368,-17.0
42369,-7.0
42370,-3.0
42371,3.0
42372,-15.0
42373,-3.0
42374,19.0
42375,23.0
42376,21.0
42377,31.0
42378,43.0
42379,41.0
42380,45.0
42381,47.0
42382,29.0
42383,23.0
42384,15.0
42385,17.0
42386,-7.0
42387,-27.0
42388,-35.0
42389,-39.0
42390,-37.0
42391,-35.0
42392,-49.0
42393,-31.0
42394,-29.0
42395,-37.0
42396,-39.0
42397,-37.0
42398,-31.0
42399,-33.0
42400,-43.0
42401,-37.0
42402,-29.0
42403,-37.0
42404,-39.0
42405,-37.0
42406,-29.0
42407,-41.0
42408,-45.0
42409,-41.0
42410,-33.0
42411,-41.0
42412,-41.0
42413,-41.0
42414,-33.0
42415,-37.0
42416,-43.0
42417,-31.0
42418,-45.0
42419,-43.0
42420,-35.0
42421,-29.0
42422,-43.0
42423,-35.0
42424,-33.0
42425,-31.0
42426,-37.0
42427,-43.0
42428,-27.0
42429,-27.0
42430,-37.0
42431,-35.0
42432,-27.0
42433,-35.0
42434,-35.0
42435,-35.0
42436,-31.0
42437,-33.0
42438,-27.0
42439,-29.0
42440,-33.0
42441,-33.0
42442,-31.0
42443,-21.0
42444,-35.0
42445,-25.0
42446,-3.0
42447,-29.0
42448,-45.0
42449,-37.0
42450,-21.0
42451,-9.0
42452,-19.0
42453,-5.0
42454,-11.0
42455,-13.0
42456,-13.0
42457,-31.0
42458,-13.0
42459,-25.0
42460,-19.0
42461,-17.0
42462,-31.0
42463,-35.0
42464,-27.0
42465,-31.0
42466,-29.0
42467,-15.0
42468,-39.0
42469,-165.0
42470,-173.0
42471,35.0
42472,417.0
42473,611.0
42474,641.0
42475,545.0
42476,105.0
42477,-91.0
42478,-25.0
42479,-3.0
42480,-57.0
42481,-75.0
42482,-69.0
42483,-49.0
42484,-67.0
42485,-77.0
42486,-75.0
42487,-35.0
42488,-57.0
42489,-43.0
42490,-47.0
42491,-51.0
42492,-29.0
42493,-29.0
42494,-53.0
42495,-45.0
42496,-9.0
42497,-33.0
42498,-11.0
42499,7.0
42500,7.0
42501,5.0
42502,13.0
42503,13.0
42504,9.0
42505,47.0
42506,51.0
42507,47.0
42508,49.0
42509,47.0
42510,35.0
42511,33.0
42512,9.0
42513,3.0
42514,19.0
42515,-1.0
42516,-19.0
42517,-25.0
42518,-29.0
42519,-41.0
42520,-29.0
42521,-15.0
42522,-29.0
42523,-33.0
42524,-25.0
42525,-35.0
42526,-15.0
42527,-23.0
42528,-37.0
42529,-41.0
42530,-25.0
42531,-31.0
42532,-31.0
42533,-33.0
42534,-25.0
42535,-21.0
42536,-33.0
42537,-29.0
42538,-23.0
42539,-31.0
42540,-35.0
42541,-31.0
42542,-31.0
42543,-25.0
42544,-25.0
42545,-27.0
42546,-31.0
42547,-27.0
42548,-23.0
42549,-33.0
42550,-13.0
42551,-23.0
42552,-19.0
42553,-21.0
42554,-27.0
42555,-27.0
42556,-25.0
42557,-23.0
42558,-29.0
42559,-27.0
42560,-33.0
42561,-27.0
42562,-23.0
42563,-21.0
42564,-19.0
42565,-29.0
42566,-31.0
42567,-21.0
42568,-37.0
42569,-33.0
42570,-25.0
42571,-25.0
42572,-23.0
42573,-31.0
42574,-19.0
42575,-25.0
42576,-25.0
42577,-17.0
42578,5.0
42579,-13.0
42580,-7.0
42581,-7.0
42582,-15.0
42583,-19.0
42584,-15.0
42585,-21.0
42586,-27.0
42587,-25.0
42588,-29.0
42589,-27.0
42590,-23.0
42591,-35.0
42592,5.0
42593,-17.0
42594,-47.0
42595,-155.0
42596,-211.0
42597,-55.0
42598,343.0
42599,597.0
42600,609.0
42601,545.0
42602,163.0
42603,-71.0
42604,-69.0
42605,-37.0
42606,-47.0
42607,-63.0
42608,-67.0
42609,-61.0
42610,-59.0
42611,-63.0
42612,-59.0
42613,-55.0
42614,-51.0
42615,-53.0
42616,-47.0
42617,-49.0
42618,-43.0
42619,-41.0
42620,-39.0
42621,-35.0
42622,-31.0
42623,-27.0
42624,-31.0
42625,-9.0
42626,-7.0
42627,-5.0
42628,3.0
42629,7.0
42630,19.0
42631,23.0
42632,25.0
42633,25.0
42634,41.0
42635,33.0
42636,33.0
42637,25.0
42638,17.0
42639,5.0
42640,-9.0
42641,-15.0
42642,-33.0
42643,-35.0
42644,-49.0
42645,-55.0
42646,-47.0
42647,-47.0
42648,-51.0
42649,-49.0
42650,-53.0
42651,-45.0
42652,-53.0
42653,-47.0
42654,-45.0
42655,-53.0
42656,-55.0
42657,-43.0
42658,-43.0
42659,-47.0
42660,-53.0
42661,-43.0
42662,-47.0
42663,-53.0
42664,-51.0
42665,-49.0
42666,-49.0
42667,-49.0
42668,-51.0
42669,-55.0
42670,-43.0
42671,-45.0
42672,-49.0
42673,-53.0
42674,-51.0
42675,-47.0
42676,-51.0
42677,-49.0
42678,-49.0
42679,-45.0
42680,-49.0
42681,-41.0
42682,-43.0
42683,-43.0
42684,-45.0
42685,-47.0
42686,-45.0
42687,-35.0
42688,-29.0
42689,-31.0
42690,-17.0
42691,-23.0
42692,-25.0
42693,-37.0
42694,-33.0
42695,-37.0
42696,-33.0
42697,-39.0
42698,-45.0
42699,-47.0
42700,-45.0
42701,-45.0
42702,-43.0
42703,-37.0
42704,-31.0
42705,-89.0
42706,-225.0
42707,-169.0
42708,135.0
42709,513.0
42710,639.0
42711,609.0
42712,461.0
42713,37.0
42714,-97.0
42715,-61.0
42716,-45.0
42717,-65.0
42718,-69.0
42719,-69.0
42720,-71.0
42721,-71.0
42722,-63.0
42723,-67.0
42724,-61.0
42725,-59.0
42726,-57.0
42727,-57.0
42728,-45.0
42729,-45.0
42730,-41.0
42731,-37.0
42732,-39.0
42733,-29.0
42734,-25.0
42735,-19.0
42736,-11.0
42737,-3.0
42738,7.0
42739,19.0
42740,21.0
42741,31.0
42742,45.0
42743,45.0
42744,49.0
42745,47.0
42746,43.0
42747,41.0
42748,23.0
42749,3.0
42750,-3.0
42751,-27.0
42752,-37.0
42753,-47.0
42754,-51.0
42755,-57.0
42756,-59.0
42757,-57.0
42758,-57.0
42759,-63.0
42760,-59.0
42761,-55.0
42762,-53.0
42763,-53.0
42764,-53.0
42765,-47.0
42766,-51.0
42767,-51.0
42768,-47.0
42769,-47.0
42770,-47.0
42771,-47.0
42772,-53.0
42773,-47.0
42774,-49.0
42775,-51.0
42776,-51.0
42777,-51.0
42778,-47.0
42779,-47.0
42780,-51.0
42781,-45.0
42782,-43.0
42783,-45.0
42784,-47.0
42785,-45.0
42786,-39.0
42787,-31.0
42788,-29.0
42789,-25.0
42790,-21.0
42791,-21.0
42792,-31.0
42793,-33.0
42794,-39.0
42795,-37.0
42796,-37.0
42797,-39.0
42798,-43.0
42799,-45.0
42800,-47.0
42801,-45.0
42802,-43.0
42803,-39.0
42804,-37.0
42805,-85.0
42806,-209.0
42807,-155.0
42808,143.0
42809,523.0
42810,647.0
42811,643.0
42812,441.0
42813,19.0
42814,-83.0
42815,-37.0
42816,-47.0
42817,-65.0
42818,-73.0
42819,-77.0
42820,-73.0
42821,-67.0
42822,-71.0
42823,-63.0
42824,-65.0
42825,-63.0
42826,-55.0
42827,-51.0
42828,-49.0
42829,-47.0
42830,-39.0
42831,-35.0
42832,-35.0
42833,-31.0
42834,-25.0
42835,-21.0
42836,-9.0
42837,-1.0
42838,7.0
42839,13.0
42840,27.0
42841,33.0
42842,49.0
42843,49.0
42844,55.0
